"","CTRL_1","CTRL_2","CTRL_3","EXPD4_1","EXPD4_2","EXPD4_3","TPA_1","TPA_2"
"Kcnh3",6.19061986276722,6.04752715516289,5.53502917771659,6.09771592751608,5.38332132968752,5.32144105539559,5.51211858717534,5.59097493433754
"Kcnh5",2.89049658847267,2.98527920213129,2.66695596814078,2.63838865399105,2.67470167405059,2.55259663377977,2.69268890792384,2.76677653239574
"Kcnh7",5.11829302352828,4.43743166202637,3.94823173550998,4.62498423678513,4.17595671410046,4.26992515350427,3.99315257661902,4.58388388684938
"Kcnh8",3.93117728507305,3.68844413438922,3.70901613631387,3.57413461967353,3.38885103811224,3.51998990229086,3.28505992087069,3.60385575682311
"Kcnip1",4.32017604745477,4.33484830629002,3.9990645146325,4.21851539479268,3.78324319529026,3.83924131191119,3.92376897354554,3.83272763350836
"Kcnip2",4.06003223736646,4.17921110749521,3.79759134376488,4.04899034638444,3.52758980628149,3.4731827372188,3.62548430392074,4.01074173547043
"Kcnip3",4.50834317366187,4.29724296618832,4.37649967079289,4.15695435452841,3.90186816327696,3.99428535741513,4.09269231594689,4.29449856426197
"Kcnip4",4.10001584069746,3.7798795344806,3.51891827128227,3.63905933220133,3.47983349043641,3.39623540414453,3.6662962951374,3.47129111576145
"Kcnj1",4.76088127600814,4.72334617062671,4.5410925848123,4.65367926481515,4.02673603640937,4.02654494588488,4.11839058743027,4.5197318168071
"Kcnj10",3.60985863023145,3.54744662823821,3.37910178066216,4.09189809108758,3.09484789926397,3.87115190298285,3.16182910832758,3.47395359196129
"Kcnj11",5.58356557352216,5.66924573572172,5.14259406071059,5.39128075625946,4.66645324693714,4.62689160086718,4.87749763475706,5.07566017389288
"Kcnj12",4.24776466724396,4.24365006054966,3.71699049740514,4.85591161977838,3.7117233297883,3.81522602843415,3.74320229436331,3.66208664583886
"Kcnj13",3.64235105236753,3.54801983595155,4.05483196293073,3.89940815491929,4.84178156045949,4.43658038311765,5.12456957417172,4.43529610663126
"Kcnj14",4.33543975771503,4.3148620859941,3.9513663931601,4.67101228338386,3.80087893658054,4.11770415092387,4.05702698111575,4.22757609287626
"Kcnj15",4.76256771529005,4.59336773998245,4.79856323880748,5.01580469784428,5.00414164532277,5.88473347584043,5.4855770972539,5.87297221005254
"Kcnj16",4.44075962930953,4.87383735622504,6.22430645314185,4.02116835653911,3.72067128703711,4.93386442458329,4.12266762816476,4.31153126551242
"Kcnj2",4.05293142878028,3.76313840518895,4.66658644298619,4.27797081378676,4.34088473501098,4.80116624692779,4.27797081378676,5.23452000984473
"Kcnj3",2.9479271673298,2.99618844171995,2.7682867132204,2.90178201178868,2.63374610402466,2.6792453591938,2.73615448203951,2.75687718229102
"Kcnj4",6.31569003952175,6.15691824763002,6.37259688491008,5.96805139794019,5.90369207943384,5.96681501259955,6.02804903783464,5.97251450914316
"Kcnj5",4.12268918672257,4.5078785661235,3.84630733104455,3.95969557428773,3.6876102358544,3.51419477817694,3.55676265608775,3.79942535558184
"Kcnj6",4.31407041892382,4.10767248795384,3.84377205740476,4.14171425553202,3.70372417568426,3.63371254513472,3.69410471329333,3.69156116093311
"Kcnj8",3.49195679332203,3.73291315221821,3.50645292295246,3.42246924589773,3.34896100587826,3.28893721558293,3.4115695266246,3.46411564615323
"Kcnj9",4.37331794704306,4.61992981643133,4.16719581354415,4.39788954330554,4.18618874756525,4.48516912482934,4.00757209478231,4.13715058053632
"Kcnk1",3.34671164766337,3.08389092994614,3.10733209259806,4.8611920857684,5.11815418691064,3.6152722470608,2.99785896067075,3.16229946930748
"Kcnk10",4.72486662556715,4.84569743725809,4.98227630130424,4.78541672001937,4.59119741667786,4.45825059258022,4.46801111729262,4.38502064593381
"Kcnk12",4.56510826571154,3.96547370690562,4.41588334679085,4.31561597925738,3.99650016129911,4.40646197238393,4.08648846056747,4.32465341916178
"Kcnk13",3.52669647505078,3.49799654777502,3.17285916881641,3.38675808806851,3.06125255258557,3.10622777628433,3.02793826086065,3.15695509211268
"Kcnk15",4.70708025276314,4.46747795617597,4.0636979960163,4.83724948684593,4.36168363971883,4.05050849641012,4.15006946498106,4.3096826813068
"Kcnk16",4.14552051501387,4.42532903577324,4.38727163548171,4.53477374630313,4.1943666674089,3.90794800428957,4.04483320917799,4.09596770871277
"Kcnk2",3.16419724456,3.48237633254911,3.19850052887877,2.97272686780432,3.26439813707452,2.804076525515,3.45317350382313,2.90570806542845
"Kcnk3",5.59866739237826,5.30361443137706,5.22896160788629,5.13725326387918,4.99925395061067,5.05410755588397,4.88497300444902,4.99246754177732
"Kcnk4",4.87225055666541,4.701630098092,5.38423287792747,5.39727517413127,5.23419356640077,4.95742264545806,5.06405474018016,5.06744861438546
"Kcnk5",3.94663060301191,3.82772214366341,3.81881699830651,3.49673202743123,3.54578006407158,3.57637547225624,4.04522269925584,3.83624570041519
"Kcnk6",6.38395612732911,5.9406293580181,7.53150535807166,6.19557988456503,7.2885883638985,6.6175774042062,7.75149254412559,6.42551603949707
"Kcnk7",4.67521281476481,7.11870518656432,7.68114357364267,6.39674290785043,6.78276074773947,7.35982705886198,7.22790284125633,6.96852811844182
"Kcnma1",3.73444423787683,3.56461548166046,3.40763420136743,3.47800687523756,3.11339362834606,3.27546730449471,3.09477829661186,3.20297917842435
"Kcnmb1",3.81055152360392,3.63195906431891,3.47108871884662,3.49319161623553,3.09689394201159,3.30628799639786,3.22734828187772,3.19659425086317
"Kcnmb2",3.09245040162925,3.23842581002437,3.16877993620693,3.23075625965623,2.89004335818971,2.98588000777252,2.98958443895345,2.97586914269154
"Kcnmb4 /// LOC100047870",5.11361225365695,4.64897007201912,4.42996330469596,4.6074338987013,4.05399045026848,4.20349710728906,4.15715481064208,4.44662599266805
"Kcnn1",4.98681421904434,4.7731683664017,4.81640213893678,4.70015410417063,4.4682217528541,4.60928968820015,4.42419093609193,4.64601340654031
"Kcnn2",5.30971366210171,5.60546989371832,5.19035585577352,5.25168117460408,4.84046364897596,4.81017314186685,4.67341714870247,4.84882034363145
"Kcnn3",6.71610546634465,6.94789261805191,6.56250926875798,6.20536064358332,5.82176278645928,6.00791119415007,6.15665682096017,6.13085639291974
"Kcnn4",6.67334705084026,5.30570539322605,6.42056202369139,8.44411312163447,8.48827138327814,5.58110773803794,5.88921848322712,5.73578705326041
"Kcnq1",5.28866862255088,5.4874748186407,4.90572821557768,5.05549008273762,4.42511655542923,4.53586265490012,4.69456860019144,4.68030865882272
"Kcnq1ot1",4.87612403590163,4.74230657701252,5.0877437438866,4.6127402186698,4.80723682957355,4.87301090180883,4.82747934237671,4.99714703613141
"Kcnq2",4.80759159269291,4.96249786878153,4.50238002863218,4.95606716528426,4.19946360463495,4.31895212462327,4.28872118016032,4.34957210266274
"Kcnq3",3.43394164230326,3.52718811800931,3.17850488082764,3.18777034487596,3.2525257486856,3.16815770598677,3.11688613583629,3.13933325051163
"Kcnq4",4.46107979031936,4.41839994591409,4.61315511662892,4.47955054985044,4.00990147967564,4.08340014887098,4.30238358374122,4.46311213534693
"Kcnq5",3.43343105242343,3.24411668674152,3.33107969818726,3.19613168451469,3.04056075639921,3.07531000105369,3.11116380623341,3.12190828180607
"Kcns1",4.32179206466873,4.37556813865677,4.26097918259716,4.40727087076106,3.91222853164643,3.9857290347194,3.96849859344853,3.81731786999865
"Kcns2",3.494919380355,3.51519788603608,3.4165854185242,3.45639939547173,3.0875519571301,3.09748097740434,3.21031951080334,3.10161696648855
"Kcns3",4.28161480884346,4.65734002728532,4.3854620546844,4.99694456698597,4.76295189449338,4.98677480758261,4.28423485233204,4.45205356873851
"Kcnt1",5.07722477118617,5.06479529314609,4.81777639875858,4.70437231984749,4.47825443920344,4.58647117397515,4.66722457605516,4.56048246934887
"Kcnt2",2.51424779816248,2.6095807818898,2.64516645351326,2.53617749261466,2.45894142593626,2.52160504032902,2.56879075033914,2.51536437921845
"Kcnu1",3.73120886318628,3.54347844787803,3.2135355829142,3.54955831581654,3.25751462590499,2.94643424536038,3.34001554933009,3.2779052112178
"Kcnv1",3.12382732171587,3.17053683394843,3.12287027052059,3.10125770959227,2.78779009585265,2.87071613743634,2.8522961299101,2.8553740805506
"Kcnv2",2.94683127624698,2.94683127624698,3.20560570293443,3.02275162628176,3.08512365999272,2.90134415183752,2.81789279801991,2.92877810357485
"Kcp",3.80094875603921,3.99886156349432,3.67063579510538,3.75806006099685,3.4829666228793,3.64642086091039,3.63346795668508,3.39713332896231
"Kctd1",6.87397300475308,7.88434680298703,7.8995105319235,7.65385149433544,8.01757635558545,8.08372966356264,8.14215258876492,8.26165981055091
"Kctd10",8.73109506632352,6.53620311559791,7.58087875214501,8.06394343396856,7.848347471847,7.66755809092584,7.6044231496894,6.58290212509486
"Kctd11",5.28067207220483,5.94413024209795,6.91989144122936,6.46235879390977,5.28567492328319,4.15127767001299,6.33704869174017,6.18736402912965
"Kctd12",3.11666112440077,3.161419768379,4.03915127900149,4.52254421835433,3.51806500526741,3.0086372110879,2.93893891405411,3.35283389963587
"Kctd12b",2.93016617027609,3.2858749516676,2.97673748919079,3.02931444163068,2.77966273962602,2.72456679549979,2.87229317111754,2.96748267668703
"Kctd13",4.70130485748916,4.54133799766762,6.30276153641299,5.02227753675116,4.61599635931018,6.18682459787365,5.40288618826551,4.89021959742029
"Kctd14",3.88490490081685,4.18958088324275,3.58835747822681,3.92069974012289,3.54906459489257,3.95768361640839,3.56848633108212,4.16936237394954
"Kctd15",7.78341668962548,7.36176666065481,8.5728462219783,6.24063701324183,7.2132269644216,8.16294620538917,7.87115682171255,7.79843948646787
"Kctd16",5.01837752136515,5.16998042358701,4.9204401216337,4.84903112336309,4.74529409009269,4.71574134159582,5.02876023113875,4.69826406673506
"Kctd17",4.77326450246784,5.1869199726056,5.68173964968844,4.76711582210343,5.09565689246316,4.59299724402638,6.28731013695348,6.08993822100247
"Kctd18",5.03242631388179,4.79563643832289,4.4657308663744,4.74716461443224,4.58900729160321,4.91515603363537,4.68663663742503,4.60634711634593
"Kctd2",6.51894820125049,6.87803910025145,8.14599589659587,6.79662788832429,7.25559239387511,8.1229415722974,7.33673507880364,7.46403692990509
"Kctd2 /// LOC100046153",5.29546387342805,6.01611026270905,5.09630019558974,5.08121058879981,5.74539342262081,4.95234854878698,4.90562267168069,4.95570339394406
"Kctd20",5.41941535201174,6.05007929026697,5.93796674107008,5.68181903961316,6.49031698473935,6.11339918082352,6.4831783593578,6.12871454006461
"Kctd21",3.5004355925451,4.27512387517983,3.54006660041442,3.2094866801565,3.57863170571219,3.71059532439294,3.81571480019464,3.67911992922068
"Kctd3",4.80244441971768,5.11341556499131,5.37961017654295,5.2037524209781,5.52489767867407,5.49563691439536,5.59625158779214,5.57197111134096
"Kctd4",4.38041604628751,4.9099932961995,3.97049288547505,4.22437033451023,3.49763801538939,4.88807126734203,4.01606127041295,4.85262171075028
"Kctd5",5.98346801451943,6.21936552636996,6.39102982391895,6.23642784582259,6.93595098746382,6.56467854118061,6.66855292202199,6.14293148530263
"Kctd6",5.1392513954324,4.90939198295202,4.7914490301113,5.25647946327361,4.53553545798736,5.99752054590491,4.82698534714721,4.21588267236911
"Kctd7",4.92219012504242,4.8224284266957,4.59167867381914,5.01061127460791,4.56268115502217,4.7502484712665,4.56270500335772,5.27778935185851
"Kctd8",3.71728324603661,3.46921831425805,3.35962166634071,3.40277805248644,3.25809786572629,3.20946010094677,3.23290680917675,3.25192213512787
"Kctd9",3.91801044307616,5.07439593458839,5.63880709005192,4.40557471005554,5.39747368885619,4.00947752704493,5.47985509518378,4.32887514227497
"Kdelc1",4.69447304342649,5.16110653616865,4.93186149422654,4.89528673279617,5.56038338577815,5.53051326132501,5.23610498469576,4.88053644583776
"Kdelc2",3.6461832722921,3.80097601182268,3.8566184284223,3.60093794193435,4.0425273986512,4.67707659170234,3.84090152085989,3.74928509739292
"Kdelr1",7.58041279149358,7.27351601463945,7.91042388840342,8.09197720126031,8.19472211125875,8.08582316530235,8.20640735106439,8.23529568684263
"Kdelr2",7.40655852304353,6.57288952215054,7.77003208407629,8.04345169530222,8.46621944871942,7.86092231170687,8.32242801498979,8.53245489037137
"Kdelr3",4.0516167083737,4.46688887193226,4.59848106366312,4.56788340499615,4.44776952533645,4.36506011209529,4.59906515703718,3.85883159411548
"Kdm1a",7.97147746135962,8.06176123521199,9.12456800413729,8.81969087847959,9.22237526458158,9.35536759289448,9.2345648546899,8.74914742310768
"Kdm1b",2.95137791692264,2.89436259541745,3.30877700530656,3.10343330691562,3.83164255932572,3.18911045405528,3.13934197223939,3.11063779069556
"Kdm2a",4.70008034837685,4.58676248448149,4.96390395554412,5.27467817282458,5.39540597629978,5.57090169412837,5.34920475346921,5.21654161662907
"Kdm2b",7.23966738964592,5.8678341067267,8.11710062757493,7.32810750972363,7.54917363622154,7.69882000994776,7.77618927583573,7.07721189906029
"Kdm3a",3.89369638386433,5.86628235376135,6.7569540817952,4.02185865358526,6.3709980313958,6.61764166051507,6.55471228608532,6.31371002036776
"Kdm3b",4.21966130543879,4.35195474915531,4.08132948939054,4.07261249496385,3.68574776972984,4.04408225127751,4.11463235304578,4.0481759073578
"Kdm4a",4.61966907715026,4.79179119239045,4.79167433102584,4.53488516628514,4.4332441127503,4.65175153470679,4.59045445762335,4.56867918212713
"Kdm4b",6.36383185959382,6.38450339679537,5.72357949507489,5.66599599337969,5.93467794737673,5.73186939370945,5.97514141305959,6.10952861125308
"Kdm4c",4.50437660503434,3.57685856763895,3.68853955222866,3.29193976018091,3.37858444222732,3.53667713679964,3.78073501509504,3.99001699865858
"Kdm4d",3.86562380088289,3.98629660597284,3.98632857294081,3.82270414250367,3.3982267120444,3.58474169545794,3.79235351063462,3.66769000278378
"Kdm5a",4.39437817671995,4.35176985502632,4.6673286926324,4.18806022438322,4.61843932648497,4.72688340913108,4.80406164346194,4.52633718032981
"Kdm5b",4.76684747667306,5.2595204633981,5.24022381064941,5.39847800378659,4.84927624223942,5.27269449777159,4.84373142101303,4.97679746135975
"Kdm5c",4.90904462832263,4.84934301347154,4.99514950003341,5.34823157984928,5.38870337796138,5.76793668824328,5.688857033789,5.49116110212594
"Kdm5d",3.6773583745595,4.01149023159192,4.20183619115296,3.94312849515579,4.93114835987291,4.28620115662557,4.55907079483965,4.61639358137606
"Kdm6a",4.24796608311988,5.05330311253858,4.56606133359488,4.34031270137042,4.19250218656981,5.0138122151295,4.58028226067928,4.79789999105806
"Kdm6b",6.33699076789962,5.47906366280431,6.32631759503727,6.74411652430479,6.80863035447675,6.67553332735036,6.39823367632756,6.02538337189128
"Kdr",4.48726239680056,5.38351552745663,4.2773855739618,4.31441922500144,3.57284066335975,3.5723040946751,4.09307487501746,4.22232764154189
"Kdsr",4.68789518327131,4.88296892606439,5.04607536090721,4.51189692269161,5.67549365316285,6.10946069931647,5.97993222239865,4.74683276506647
"Keap1",6.45949172634397,5.61360692911948,6.03483203298935,5.39111140199651,6.57370399449387,6.23452745679425,6.56764114378785,6.85859307651675
"Keg1",3.62167177459839,3.72901353191444,3.24690075333199,4.77688407981297,3.11113408044843,3.14826411160426,3.15404788918776,3.22518679394602
"Kel",4.41733431708743,4.19144911485528,4.10419545262857,4.70016587761389,3.90313556535858,4.05682833782502,4.06693030155626,3.9743564631341
"Kera",3.33220830398328,3.16519097764689,3.55829955118753,3.24792948987418,2.97839108477033,2.87970226288389,3.03488120649675,3.21473644311783
"Khdc1a",3.48299604878192,4.35609106243871,3.16053535196226,3.28592022363108,3.05183698969399,3.11645048761507,3.03160886191262,3.21565661006456
"Khdc1b",3.12120211782697,3.20681262964557,3.23307850358338,3.34073292285292,2.91302401721012,2.87797126607959,2.92363733364167,2.98012037544503
"Khdrbs1",4.72125658969356,5.36131121257934,5.54289758949081,5.53661232371329,6.03257949538878,5.81553034576321,6.17191239715385,6.23484257304782
"Khdrbs2",4.63653206857331,4.97121928247079,4.20120949812838,4.71407410244301,3.92643272548259,4.26082448493246,4.02214807993789,4.00646192088865
"Khdrbs3",4.09585373769789,4.12572482217839,3.852976778999,3.68244108366981,3.75455464142446,3.66236686945864,3.77552400774414,3.79575087590214
"Khk",7.02830230793859,6.1022058961251,6.36249978648586,6.16237818697787,6.26356402488929,7.21676174083429,6.43247864006664,6.73277742175445
"Khnyn",3.71587467529878,5.07452217275762,5.01983018926624,4.31728932779894,5.37457613511084,5.62819495685633,5.17438523051135,4.9811842213006
"Khsrp",5.43241447819139,5.51398437746118,6.26701553036928,5.80564384529349,6.68328068626424,6.50470975069111,6.92808215548417,6.93616617062627
"Kidins220",5.68272401235109,5.39909342944802,5.73366246293702,5.28059278733289,6.23589449404027,6.10902576547347,5.87729792292398,6.26827011617617
